Frame Rate:,24.0000000000
Frame Number,Timecode,content_val,delta_hue,delta_lum,delta_sat
802,00:00:33.417,10.818376865671643,6.707695895522388,11.571501865671642,14.175932835820895
803,00:00:33.458,12.10537935323383,7.394682835820896,13.171921641791045,15.749533582089553
804,00:00:33.500,8.860960820895523,5.656553171641791,8.876492537313434,12.049836753731343
805,00:00:33.542,8.867607276119402,5.950513059701493,8.599883395522388,12.052425373134328
806,00:00:33.583,9.018236940298507,5.913502798507463,9.016441231343284,12.124766791044776
807,00:00:33.625,7.616627798507462,4.993540111940298,7.4731809701492535,10.383162313432836
808,00:00:33.667,4.391099191542288,3.172761194029851,3.7892024253731345,6.21133395522388
809,00:00:33.708,4.635346703980099,3.217793843283582,3.778894589552239,6.909351679104478
810,00:00:33.750,5.735719838308458,3.943936567164179,4.9953824626865675,8.267840485074627
811,00:00:33.792,6.411815920398009,4.527238805970149,5.7364272388059705,8.97178171641791
812,00:00:33.833,7.247667910447762,5.06571828358209,6.690438432835821,9.986847014925374
813,00:00:33.875,5.084382773631841,4.028777985074627,4.035097947761194,7.189272388059702
814,00:00:33.917,7.613728233830845,5.592094216417911,6.7302238805970145,10.518866604477612
815,00:00:33.958,7.061862562189055,5.013759328358209,6.165391791044776,10.00643656716418
816,00:00:34.000,6.75029539800995,4.451445895522388,6.4164878731343284,9.382952425373134
817,00:00:34.042,7.5017335199004975,4.818470149253732,7.391091417910448,10.295638992537313
818,00:00:34.083,9.494954912935324,5.928055037313433,9.702518656716418,12.854291044776119
819,00:00:34.125,9.091651119402984,5.839762126865671,9.132975746268658,12.302215485074626
820,00:00:34.167,7.451710199004975,4.8883861940298505,7.247458022388059,10.219286380597016
821,00:00:34.208,8.738969216417912,5.534771455223881,8.894729477611941,11.78740671641791
822,00:00:34.250,11.250132151741292,6.9909981343283585,11.869916044776119,14.889482276119402
823,00:00:34.292,10.329368781094528,6.64892723880597,10.665811567164178,13.673367537313434
824,00:00:34.333,6.432081778606965,4.4406949626865675,5.848297574626866,9.007252798507462
825,00:00:34.375,4.266868781094527,2.954990671641791,3.5194496268656716,6.326166044776119
826,00:00:34.417,4.468229166666667,3.0853078358208954,3.597481343283582,6.721898320895522
827,00:00:34.458,4.247224813432836,2.9150419776119403,3.3763526119402987,6.450279850746269
828,00:00:34.500,3.1539800995024874,2.12910447761194,2.4753264925373135,4.857509328358209
829,00:00:34.542,3.5848880597014925,2.6242304104477614,3.069356343283582,5.061077425373134
830,00:00:34.583,7.332975746268656,4.874183768656716,7.125699626865671,9.999043843283582
831,00:00:34.625,7.082431592039801,4.8568563432835825,6.636240671641791,9.75419776119403
832,00:00:34.667,5.095172574626866,4.036403917910448,3.9352611940298505,7.313852611940298
833,00:00:34.708,6.6927938432835825,4.666651119402985,5.897224813432836,9.514505597014926
834,00:00:34.750,8.312974191542288,5.587639925373134,7.9506063432835825,11.40067630597015
835,00:00:34.792,7.314832089552239,5.033512126865672,6.677075559701493,10.233908582089553
836,00:00:34.833,4.494185323383085,3.0028917910447763,3.562313432835821,6.9173507462686565
837,00:00:34.875,3.8488261815920395,2.823973880597015,3.1352611940298507,5.587243470149254
838,00:00:34.917,6.020530161691542,4.365951492537313,5.310121268656716,8.385517723880596
839,00:00:34.958,6.70604788557214,4.611847014925373,6.199813432835821,9.306483208955225
840,00:00:35.000,9.970195895522389,6.486753731343284,10.139179104477613,13.284654850746268
841,00:00:35.042,10.601811256218907,6.6708722014925375,11.033722014925374,14.100839552238806
842,00:00:35.083,10.441394589552239,6.788013059701493,10.793143656716419,13.743027052238807
843,00:00:35.125,8.72578513681592,5.816464552238806,8.694216417910448,11.666674440298507
844,00:00:35.167,6.405744713930349,4.326445895522388,6.005433768656716,8.88535447761194
845,00:00:35.208,4.652129975124378,3.2593050373134327,3.789972014925373,6.907112873134328
846,00:00:35.250,7.354430970149255,4.936100746268656,6.9743236940298505,10.152868470149254
847,00:00:35.292,6.367552860696517,4.43857276119403,5.616744402985074,9.047341417910447
848,00:00:35.333,7.924735696517414,5.115321828358209,7.7868236940298505,10.87206156716418
849,00:00:35.375,10.602681902985074,6.666511194029851,11.197737873134328,13.943796641791044
850,00:00:35.417,9.555830223880598,5.97392723880597,9.884095149253731,12.80946828358209
851,00:00:35.458,8.323966106965175,5.406180037313433,8.136170708955223,11.429547574626866
852,00:00:35.500,6.064388992537313,4.05977145522388,5.617513992537313,8.515881529850747
853,00:00:35.542,9.153630286069651,5.732532649253732,9.414668843283582,12.313689365671642
854,00:00:35.583,11.807283893034827,7.123460820895523,12.734491604477611,15.563899253731343
855,00:00:35.625,8.676888992537314,5.703055037313433,8.408652052238805,11.918959888059701
856,00:00:35.667,7.610331156716417,4.8739972014925375,7.471315298507463,10.485680970149254
857,00:00:35.708,7.3046408582089555,4.759561567164179,7.021571828358209,10.132789179104478
858,00:00:35.750,5.694511815920397,3.7226912313432834,5.199556902985075,8.161287313432835
859,00:00:35.792,5.199183768656716,3.4399486940298507,4.627938432835821,7.529664179104477
860,00:00:35.833,5.971113184079601,3.96504197761194,5.6252332089552235,8.323064365671641
861,00:00:35.875,6.13397854477612,3.994169776119403,5.781273320895522,8.626492537313434
862,00:00:35.917,5.365967039800996,3.6274953358208957,4.7162313432835825,7.754174440298508
863,00:00:35.958,4.336854788557214,3.043703358208955,3.4677705223880597,6.4990904850746265
864,00:00:36.000,7.057454912935323,4.851026119402985,6.563526119402985,9.7578125
865,00:00:36.042,6.7038479477611945,4.620685634328358,6.202915111940299,9.287943097014926
866,00:00:36.083,7.260300062189054,4.7110774253731345,7.012523320895522,10.057299440298507
867,00:00:36.125,7.600816231343284,5.205503731343284,7.177611940298507,10.41933302238806
868,00:00:36.167,5.998647388059702,4.228218283582089,5.1850746268656716,8.582649253731343
869,00:00:36.208,7.788370646766168,4.983931902985074,7.614295708955224,10.76688432835821
870,00:00:36.250,6.976267101990049,4.577961753731343,6.579081156716418,9.771758395522388
871,00:00:36.292,10.732470460199005,6.796851679104478,11.119636194029852,14.280923507462687
872,00:00:36.333,9.71141946517413,6.323157649253731,9.721455223880596,13.089645522388059
873,00:00:36.375,7.615461753731343,4.960237873134329,7.2993936567164175,10.586753731343284
874,00:00:36.417,5.098670708955224,3.5524253731343283,4.389598880597015,7.3539878731343284
875,00:00:36.458,3.17754197761194,2.125839552238806,2.7997901119402986,4.606996268656716
876,00:00:36.500,7.624564676616916,5.032742537313433,7.400536380597015,10.440415111940299
877,00:00:36.542,4.687725435323383,3.314528917910448,3.853544776119403,6.895102611940299
878,00:00:36.583,3.271105410447761,2.3225279850746268,2.567910447761194,4.9228777985074625
879,00:00:36.625,4.996890547263682,3.412476679104478,4.358582089552239,7.219612873134328
880,00:00:36.667,3.8151119402985074,2.626375932835821,3.162430037313433,5.656529850746269
881,00:00:36.708,6.053194962686567,4.008675373134328,5.571012126865671,8.5798973880597
882,00:00:36.750,6.797955534825871,4.504570895522388,6.421548507462687,9.467747201492537
883,00:00:36.792,6.728381529850746,4.63603078358209,6.144169776119403,9.404944029850746
884,00:00:36.833,6.533535447761195,4.33691697761194,5.965974813432836,9.297714552238807
885,00:00:36.875,6.820654539800994,4.709678171641791,6.219263059701492,9.5330223880597
886,00:00:36.917,4.815267412935323,3.495872201492537,3.8759794776119403,7.073950559701492
887,00:00:36.958,7.4761971393034825,4.7709188432835825,7.368773320895523,10.288899253731342
888,00:00:37.000,10.355822450248757,6.466394589552239,10.903941231343284,13.697131529850747
889,00:00:37.042,8.581421019900496,5.65527052238806,8.509444962686567,11.579547574626865
890,00:00:37.083,7.162764303482587,4.829174440298507,6.6652518656716415,9.993866604477612
891,00:00:37.125,8.523717350746269,5.26602145522388,8.615578358208955,11.68955223880597
892,00:00:37.167,9.531794154228855,5.89580223880597,9.991068097014926,12.708512126865672
893,00:00:37.208,7.926010572139304,5.0938899253731345,7.878078358208955,10.80606343283582
894,00:00:37.250,5.928871268656716,4.038736007462687,5.270615671641791,8.477262126865671
895,00:00:37.292,7.307175062189056,4.968236940298508,6.8962919776119405,10.056996268656716
896,00:00:37.333,7.64951026119403,4.977891791044776,7.607929104477612,10.362709888059701
897,00:00:37.375,7.534981343283582,4.724696828358209,7.5678871268656716,10.312360074626866
898,00:00:37.417,6.841689987562188,4.296408582089552,6.654477611940298,9.574183768656717
899,00:00:37.458,7.124074937810946,4.794309701492537,6.829151119402985,9.748763992537313
900,00:00:37.500,5.441806592039801,3.739902052238806,4.71972947761194,7.865788246268656
901,00:00:37.542,3.9170475746268654,2.5867070895522386,3.234071828358209,5.930363805970149
902,00:00:37.583,2.9211675995024877,1.8992070895522388,2.174160447761194,4.69013526119403
903,00:00:37.625,4.805791355721393,3.461590485074627,3.8645522388059703,7.0912313432835825
904,00:00:37.667,7.962919776119403,5.268586753731343,7.618610074626866,11.0015625
905,00:00:37.708,6.24334577114428,4.075326492537314,5.707602611940299,8.947108208955225
906,00:00:37.750,4.485960820895523,2.8378731343283583,3.84794776119403,6.7720615671641795
907,00:00:37.792,5.439723258706468,3.383955223880597,5.1562966417910445,7.7789179104477615
908,00:00:37.833,5.702394278606966,3.8498600746268656,5.072691231343284,8.184631529850746
909,00:00:37.875,6.416324626865673,3.9585587686567165,6.1785914179104475,9.111823694029852
910,00:00:37.917,10.382758084577114,6.080317164179104,11.216068097014926,13.851888992537313
911,00:00:37.958,11.354267723880596,6.6583022388059705,12.37861473880597,15.025886194029852
912,00:00:38.000,10.520600124378108,6.3594216417910445,11.176166044776119,14.026212686567165
913,00:00:38.042,6.658364427860697,4.497434701492537,6.139995335820895,9.337663246268656
914,00:00:38.083,5.742280783582089,3.629757462686567,5.3226445895522385,8.274440298507463
915,00:00:38.125,8.308232276119403,5.073577425373134,8.506763059701493,11.344356343283582
916,00:00:38.167,7.977837375621891,4.961310634328358,7.91415578358209,11.058045708955223
917,00:00:38.208,4.523188743781095,3.147737873134328,3.759421641791045,6.662406716417911
918,00:00:38.250,4.440935945273632,2.8879664179104476,3.878241604477612,6.556599813432836
919,00:00:38.292,7.014388992537313,4.415904850746268,6.907066231343284,9.720195895522387
920,00:00:38.333,8.516037002487563,5.335494402985074,8.685027985074626,11.527588619402986
921,00:00:38.375,9.854718594527363,6.28388526119403,10.14188432835821,13.13838619402985
922,00:00:38.417,8.629648631840796,5.5728311567164175,8.552378731343284,11.763736007462686
923,00:00:38.458,5.948942786069651,3.8744169776119404,5.499976679104478,8.472434701492537
924,00:00:38.500,6.034375,3.954874067164179,5.6203824626865675,8.527868470149254
925,00:00:38.542,6.090935945273632,3.9881296641791044,5.735820895522388,8.548857276119403
926,00:00:38.583,3.031972947761194,2.117000932835821,2.4419542910447762,4.536963619402985
927,00:00:38.625,3.0605099502487563,2.237803171641791,2.2057369402985074,4.73798973880597
928,00:00:38.667,4.699277052238806,3.3158582089552238,3.921921641791045,6.860051305970149
929,00:00:38.708,3.682338308457712,2.3944962686567166,3.0250932835820894,5.6274253731343284
930,00:00:38.750,5.1021532960199005,3.2747434701492537,4.567560634328358,7.46415578358209
931,00:00:38.792,3.6413790422885577,2.5367537313432837,2.7641557835820896,5.623227611940298
932,00:00:38.833,6.332890236318408,3.9331389925373132,6.2345149253731345,8.831016791044776
933,00:00:38.875,7.993361318407961,5.006483208955224,8.05009328358209,10.923507462686567
934,00:00:38.917,7.3844916044776125,4.663992537313433,7.2390625,10.250419776119402
935,00:00:38.958,5.796408582089552,3.7457089552238805,5.306972947761194,8.336543843283582
936,00:00:39.000,77.72709888059701,93.1352145522388,74.83173973880596,65.21434235074626
937,00:00:39.042,3.508628731343284,4.631110074626866,2.3346548507462686,3.5601212686567165
938,00:00:39.083,2.901935634328358,3.629990671641791,2.0062966417910446,3.0695195895522387
939,00:00:39.125,3.2470226990049755,4.2423274253731345,2.1003264925373135,3.3984141791044777
940,00:00:39.167,3.847512437810945,4.929570895522388,2.6486007462686567,3.964365671641791
941,00:00:39.208,3.4451259328358206,4.483955223880597,2.3071128731343284,3.544309701492537
942,00:00:39.250,2.893337997512438,3.7221082089552238,1.8578358208955223,3.1000699626865673
943,00:00:39.292,2.9937266791044777,4.025349813432836,1.8860774253731343,3.0697527985074626
944,00:00:39.333,2.6444029850746267,3.3302705223880595,1.5378964552238805,3.06504197761194
945,00:00:39.375,2.598709577114428,3.3578591417910446,1.52080223880597,2.9174673507462687
946,00:00:39.417,2.471462997512438,3.2251399253731345,1.4852611940298508,2.7039878731343285
947,00:00:39.458,3.145429104477612,3.9605876865671643,2.1107276119402987,3.3649720149253732
948,00:00:39.500,3.737056902985074,4.479221082089552,2.6841884328358208,4.04776119402985
949,00:00:39.542,2.7978855721393034,3.1988805970149254,1.8537779850746268,3.340998134328358
950,00:00:39.583,2.4422185945273633,3.1758861940298506,1.359025186567164,2.7917444029850746
951,00:00:39.625,2.4281172263681587,3.131623134328358,1.3897388059701492,2.7629897388059703
952,00:00:39.667,2.8117304104477614,3.4233442164179104,1.7871735074626867,3.2246735074626867
953,00:00:39.708,3.227720771144279,4.646758395522388,1.6208255597014924,3.4155783582089554
954,00:00:39.750,3.6427472014925377,5.306902985074627,1.774930037313433,3.8464085820895524
955,00:00:39.792,3.2438510572139307,4.0489272388059705,2.0148787313432837,3.667747201492537
956,00:00:39.833,2.994846082089552,3.665671641791045,1.9665578358208955,3.3523087686567163
957,00:00:39.875,2.667179726368159,3.3783115671641792,1.595848880597015,3.0273787313432834
958,00:00:39.917,2.84316697761194,3.4647154850746267,1.8152518656716419,3.249533582089552
959,00:00:39.958,3.2491371268656724,4.195242537313433,1.917840485074627,3.6343283582089554
960,00:00:40.000,3.203715796019901,3.9689132462686567,1.9240904850746268,3.718143656716418
961,00:00:40.042,3.715648320895523,4.31942630597015,2.6093050373134328,4.218213619402985
962,00:00:40.083,4.581669776119403,5.7911147388059705,3.1052005597014927,4.848694029850746
963,00:00:40.125,4.706288868159204,5.797551305970149,3.226119402985075,5.095195895522388
964,00:00:40.167,3.9807991293532337,5.094053171641791,2.634794776119403,4.213549440298507
965,00:00:40.208,3.49619092039801,4.421082089552239,2.2571828358208954,3.8103078358208955
966,00:00:40.250,3.039513370646766,3.771875,1.830107276119403,3.5165578358208953
967,00:00:40.292,2.994200870646766,3.964598880597015,1.5983675373134327,3.4196361940298505
968,00:00:40.333,2.809989116915423,3.754127798507463,1.543330223880597,3.132509328358209
969,00:00:40.375,3.3661847014925375,3.973017723880597,2.339785447761194,3.7857509328358208
970,00:00:40.417,90.85663868159203,109.44018190298507,77.78125,85.34848414179105
971,00:00:40.458,4.243275808457711,1.247108208955224,3.652588619402985,7.830130597014925
972,00:00:40.500,3.7608131218905476,1.068143656716418,3.298064365671642,6.916231343283582
973,00:00:40.542,3.3100124378109452,0.9676539179104477,2.8957789179104476,6.06660447761194
974,00:00:40.583,3.496315298507463,1.0467350746268658,2.9767257462686567,6.465485074626866
975,00:00:40.625,3.6397077114427865,1.1047341417910448,3.1127565298507465,6.701632462686567
976,00:00:40.667,3.4241371268656717,0.9999766791044776,3.0421641791044776,6.23027052238806
977,00:00:40.708,3.6391091417910446,1.053894589552239,3.3122901119402983,6.551142723880597
978,00:00:40.750,4.442164179104477,1.2416277985074626,4.251142723880597,7.833722014925373
979,00:00:40.792,4.629283271144279,1.305480410447761,4.492840485074627,8.089528917910448
980,00:00:40.833,4.034444962686567,1.1467117537313434,3.8864505597014927,7.0701725746268655
981,00:00:40.875,3.940516169154229,1.1117537313432835,3.8019589552238804,6.907835820895523
982,00:00:40.917,4.178754664179104,1.1791744402985074,3.824883395522388,7.532206156716418
983,00:00:40.958,4.444387437810946,1.3188899253731343,4.097551305970149,7.916721082089552
984,00:00:41.000,4.567101990049751,1.291044776119403,4.43008395522388,7.98017723880597
985,00:00:41.042,4.704734141791044,1.2808069029850746,4.663316231343283,8.170079291044775
986,00:00:41.083,4.856553171641791,1.3841184701492537,4.634631529850746,8.550909514925372
987,00:00:41.125,5.150886194029851,1.54892723880597,4.849486940298507,9.054244402985075
988,00:00:41.167,5.547629042288556,1.5958255597014925,5.400116604477612,9.646944962686566
989,00:00:41.208,5.876290422885572,1.652891791044776,6.0043376865671645,9.971641791044776
990,00:00:41.250,5.69061722636816,1.5789878731343283,5.926912313432836,9.565951492537314
991,00:00:41.292,5.4607975746268655,1.5347014925373135,5.7199393656716415,9.127751865671641
992,00:00:41.333,5.765772699004974,1.6227378731343283,5.901026119402985,9.773554104477611
993,00:00:41.375,6.033045708955224,1.733115671641791,6.248694029850746,10.117327425373134
994,00:00:41.417,5.929967350746268,1.6615671641791045,6.233768656716418,9.894566231343283
995,00:00:41.458,5.75800684079602,1.5955923507462686,6.068586753731343,9.609841417910447
996,00:00:41.500,5.567039800995025,1.5631296641791044,5.71054104477612,9.42744869402985
997,00:00:41.542,5.5186878109452735,1.5586986940298508,5.707159514925373,9.290205223880598
998,00:00:41.583,5.197527985074626,1.4102611940298508,5.434654850746269,8.747667910447761
999,00:00:41.625,5.0174129353233825,1.4046875,5.236077425373134,8.411473880597015
1000,00:00:41.667,5.311870335820895,1.4830223880597015,5.361170708955224,9.091417910447761
1001,00:00:41.708,5.324230410447761,1.5212220149253732,5.357765858208955,9.093703358208955
1002,00:00:41.750,5.178917910447762,1.426982276119403,5.299696828358209,8.810074626865672
1003,00:00:41.792,5.548406405472637,1.533652052238806,5.73125,9.380317164179104
1004,00:00:41.833,5.861209577114427,1.6303404850746268,5.951422574626866,10.001865671641792
1005,00:00:41.875,5.91543065920398,1.707579291044776,5.988666044776119,10.050046641791045
1006,00:00:41.917,6.067568407960199,1.7311800373134327,6.0401585820895525,10.431366604477612
1007,00:00:41.958,6.157921330845771,1.776329291044776,6.338549440298507,10.358885261194029
1008,00:00:42.000,6.190477300995025,1.7180736940298507,6.550139925373134,10.303218283582089
1009,00:00:42.042,6.57530317164179,1.7979710820895523,7.171944962686567,10.755993470149253
1010,00:00:42.083,6.950909514925374,1.925186567164179,7.597574626865671,11.32996735074627
1011,00:00:42.125,6.915772699004975,1.922667910447761,7.422994402985075,11.40165578358209
1012,00:00:42.167,6.308457711442787,1.74013526119403,6.784328358208955,10.400909514925374
1013,00:00:42.208,5.928171641791045,1.6093516791044775,6.296548507462687,9.87861473880597
1014,00:00:42.250,5.7456623134328355,1.5965251865671641,6.022294776119403,9.61816697761194
1015,00:00:42.292,5.578879042288556,1.5970149253731343,5.798717350746268,9.340904850746268
1016,00:00:42.333,5.406312189054726,1.493027052238806,5.7020289179104475,9.023880597014925
1017,00:00:42.375,5.430013992537314,1.4896921641791045,5.839482276119403,8.960867537313433
1018,00:00:42.417,5.8087997512437815,1.5649953358208955,6.225396455223881,9.636007462686567
1019,00:00:42.458,5.870141480099503,1.5843283582089551,6.236030783582089,9.790065298507463
1020,00:00:42.500,5.630550373134327,1.495195895522388,6.035960820895522,9.360494402985074
1021,00:00:42.542,5.5688588308457705,1.4880130597014924,5.904291044776119,9.3142723880597
1022,00:00:42.583,5.813199626865672,1.5718516791044777,6.125652985074627,9.742094216417911
1023,00:00:42.625,6.16455223880597,1.700233208955224,6.486777052238806,10.30664645522388
1024,00:00:42.667,6.082400497512438,1.712196828358209,6.260844216417911,10.274160447761194
1025,00:00:42.708,5.809203980099501,1.6351212686567165,5.923227611940298,9.869263059701492
1026,00:00:42.750,5.6841184701492535,1.5241371268656716,5.897784514925373,9.630433768656717
1027,00:00:42.792,5.953373756218905,1.6268423507462686,6.2006996268656716,10.032579291044776
1028,00:00:42.833,6.153272699004975,1.6343516791044777,6.35097947761194,10.474486940298508
1029,00:00:42.875,6.099984452736318,1.7568330223880597,6.272784514925373,10.270335820895522
1030,00:00:42.917,6.443306902985074,1.807695895522388,6.850932835820895,10.67129197761194
1031,00:00:42.958,6.787468905472636,1.888642723880597,7.3349347014925375,11.138829291044775
1032,00:00:43.000,6.74307369402985,1.8811100746268656,7.158605410447761,11.189505597014925
1033,00:00:43.042,6.560230099502488,1.8817164179104477,6.898717350746269,10.900256529850747
1034,00:00:43.083,6.208263370646766,1.764598880597015,6.548740671641791,10.311450559701493
1035,00:00:43.125,6.334476057213931,1.7828125,6.739925373134328,10.480690298507463
1036,00:00:43.167,6.641705534825871,1.901142723880597,7.0714085820895525,10.952565298507462
1037,00:00:43.208,6.728311567164179,1.9221315298507462,7.222504664179104,11.040298507462687
1038,00:00:43.250,6.2876865671641795,1.7732975746268658,6.767793843283582,10.32196828358209
1039,00:00:43.292,5.967708333333333,1.7426305970149254,6.334001865671642,9.826492537313433
1040,00:00:43.333,6.1781250000000005,1.8016557835820894,6.530503731343283,10.202215485074626
1041,00:00:43.375,6.081444340796019,1.8045009328358208,6.292000932835821,10.147831156716418
1042,00:00:43.417,5.623600746268656,1.6549673507462686,5.567560634328358,9.648274253731342
1043,00:00:43.458,5.353591417910448,1.561357276119403,5.340228544776119,9.15918843283582
1044,00:00:43.500,4.955107276119403,1.3940298507462687,4.968283582089552,8.503008395522388
1045,00:00:43.542,5.231413246268657,1.465508395522388,5.2642490671641795,8.964482276119403
1046,00:00:43.583,5.508916355721394,1.5444496268656716,5.494472947761194,9.487826492537314
1047,00:00:43.625,5.770351368159204,1.5950559701492537,5.800303171641791,9.915694962686567
1048,00:00:43.667,5.6969138681592035,1.5206389925373134,5.824043843283582,9.746058768656717
1049,00:00:43.708,5.1861240671641795,1.3749067164179105,5.199440298507462,8.984025186567164
1050,00:00:43.750,4.757198383084577,1.2949160447761194,4.529734141791045,8.446944962686567
1051,00:00:43.792,4.520934390547263,1.2696361940298508,4.179524253731343,8.113642723880597
1052,00:00:43.833,4.428482587064678,1.2750699626865671,4.129384328358209,7.880993470149254
1053,00:00:43.875,4.769317475124377,1.328241604477612,4.5895988805970145,8.390111940298507
1054,00:00:43.917,5.1752565298507465,1.429454291044776,4.993843283582089,9.102472014925374
1055,00:00:43.958,5.500412002487562,1.5602611940298508,5.479011194029851,9.461963619402985
1056,00:00:44.000,5.385696517412936,1.5204990671641792,5.326166044776119,9.310424440298508
1057,00:00:44.042,71.06845460199004,47.68446828358209,68.59064832089553,96.93024720149253
1058,00:00:44.083,6.473997201492537,4.577378731343283,6.080433768656716,8.764179104477613
1059,00:00:44.125,5.75146921641791,3.8806669776119405,5.429174440298508,7.944566231343283
1060,00:00:44.167,6.422217039800995,4.6006529850746265,5.867304104477612,8.798694029850747
1061,00:00:44.208,4.6990282960199,3.3965485074626867,3.922574626865672,6.7779617537313435
1062,00:00:44.250,4.020009328358209,2.936613805970149,3.389738805970149,5.733675373134329
1063,00:00:44.292,7.09081934079602,5.053638059701493,6.678358208955224,9.540461753731343
1064,00:00:44.333,4.097971082089551,2.791161380597015,3.6720382462686567,5.830713619402985
1065,00:00:44.375,5.317451803482586,3.6989039179104477,4.851212686567164,7.402238805970149
1066,00:00:44.417,5.270359141791045,3.7507695895522386,4.80741604477612,7.252891791044776
1067,00:00:44.458,4.698414179104478,3.1940065298507463,4.322131529850746,6.57910447761194
1068,00:00:44.500,5.564202425373135,3.6313432835820896,5.315811567164179,7.745452425373134
1069,00:00:44.542,6.131374378109453,4.321082089552239,5.727098880597015,8.345942164179105
1070,00:00:44.583,6.403731343283582,4.561263992537313,6.002588619402985,8.647341417910448
1071,00:00:44.625,5.78526119402985,3.9472014925373133,5.543796641791045,7.864785447761194
1072,00:00:44.667,5.8776508084577115,3.8647388059701493,5.703428171641791,8.064785447761194
1073,00:00:44.708,4.422535758706467,3.086823694029851,3.866744402985075,6.314039179104477
1074,00:00:44.750,3.7648009950248755,3.249696828358209,2.7029617537313433,5.341744402985075
1075,00:00:44.792,6.749261504975124,5.453661380597015,5.787150186567164,9.006972947761193
1076,00:00:44.833,6.162126865671642,4.688316231343284,5.337803171641791,8.46026119402985
1077,00:00:44.875,2.544208644278607,1.9596315298507463,1.8836753731343283,3.789319029850746
1078,00:00:44.917,2.482773631840796,1.7362639925373133,1.9793376865671641,3.7327192164179106
1079,00:00:44.958,3.2771766169154226,2.4636660447761196,2.5995569029850745,4.768306902985074
1080,00:00:45.000,4.745638992537313,3.434561567164179,4.174230410447761,6.628125
1081,00:00:45.042,4.40586131840796,3.1510727611940297,4.01522854477612,6.051282649253731
1082,00:00:45.083,4.213634950248756,2.883278917910448,4.011823694029851,5.74580223880597
1083,00:00:45.125,3.5296797263681587,2.5702891791044777,3.0559468283582087,4.962803171641791
1084,00:00:45.167,2.6172108208955223,2.147341417910448,1.977938432835821,3.7263526119402983
1085,00:00:45.208,3.5178715796019895,2.3942164179104477,3.11298973880597,5.046408582089552
1086,00:00:45.250,4.069441853233831,2.721805037313433,3.7298973880597015,5.7566231343283585
1087,00:00:45.292,5.549696828358209,3.8438899253731345,5.176609141791045,7.628591417910448
1088,00:00:45.333,4.274067164179105,3.090555037313433,3.7599813432835822,5.971665111940299
1089,00:00:45.375,5.972193718905473,4.208045708955224,5.6496268656716415,8.058908582089552
1090,00:00:45.417,4.111504975124379,2.9140625,3.6909514925373132,5.729500932835821
1091,00:00:45.458,3.968477922885572,2.9479244402985074,3.3988106343283584,5.558698694029851
1092,00:00:45.500,6.445662313432837,4.847201492537313,5.913712686567164,8.57607276119403
1093,00:00:45.542,7.92109763681592,5.979314365671642,7.321944962686567,10.462033582089552
1094,00:00:45.583,7.508799751243781,5.504827425373135,6.922224813432836,10.099347014925373
1095,00:00:45.625,6.00175684079602,4.219986007462687,5.585074626865672,8.200209888059701
1096,00:00:45.667,4.987391169154228,3.489622201492537,4.489272388059701,6.9832789179104475
1097,00:00:45.708,6.261489427860696,4.502611940298507,5.7053638059701495,8.576492537313433
1098,00:00:45.750,5.787507773631841,4.019799440298508,5.241371268656716,8.101352611940298
1099,00:00:45.792,6.2641169154228855,4.268097014925373,5.895988805970149,8.628264925373134
1100,00:00:45.833,4.248274253731343,2.7665578358208953,3.7342117537313433,6.244053171641791
1101,00:00:45.875,5.081794154228856,3.3898320895522387,4.459281716417911,7.396268656716418
1102,00:00:45.917,5.452596393034825,3.750909514925373,4.6877332089552235,7.91914645522388
1103,00:00:45.958,3.778202736318408,2.446758395522388,3.2546641791044775,5.633185634328358
1104,00:00:46.000,3.8316464552238805,2.6722714552238807,3.215251865671642,5.607416044776119
1105,00:00:46.042,5.442412935323383,3.6519589552238805,4.887919776119403,7.787360074626866
1106,00:00:46.083,3.9730565920398013,2.5926305970149253,3.270452425373134,6.056086753731344
1107,00:00:46.125,5.806584266169153,3.6993470149253733,5.309631529850746,8.410774253731343
1108,00:00:46.167,8.416736629353233,5.8837220149253735,8.083162313432835,11.283325559701492
1109,00:00:46.208,6.135253420398009,4.340881529850746,5.390625,8.674253731343283
1110,00:00:46.250,5.796408582089552,4.2367070895522385,4.809538246268657,8.342980410447762
1111,00:00:46.292,5.087842039800996,4.006156716417911,3.861473880597015,7.395895522388059
1112,00:00:46.333,4.5895055970149246,2.9876865671641792,3.739132462686567,7.04169776119403
1113,00:00:46.375,4.0996424129353235,2.590974813432836,3.4359375,6.272014925373134
1114,00:00:46.417,5.7981965174129355,3.861217350746269,5.111077425373134,8.422294776119402
1115,00:00:46.458,5.290003109452737,3.7060401119402986,4.388432835820896,7.775536380597015
1116,00:00:46.500,5.943050373134329,4.097994402985075,5.175303171641791,8.55585354477612
1117,00:00:46.542,5.332330534825871,3.5700326492537315,4.733162313432836,7.693796641791045
1118,00:00:46.583,6.315951492537313,4.237313432835821,5.68428171641791,9.02625932835821
1119,00:00:46.625,5.202176616915422,3.7241837686567165,4.417607276119403,7.464738805970149
1120,00:00:46.667,5.547255907960199,3.824650186567164,4.76513526119403,8.051982276119404
1121,00:00:46.708,4.3122667910447765,3.0232276119402983,3.612360074626866,6.3012126865671645
1122,00:00:46.750,4.78623289800995,3.264972014925373,4.118400186567164,6.975326492537313
1123,00:00:46.792,5.904842972636817,3.8738339552238807,5.251888992537314,8.588805970149254
